,TransactionID,FraudIndicator,Category,TransactionAmount,AnomalyScore,Timestamp,MerchantID,Amount,CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag
323,324,0,Retail,36.01745612017183,0.8321666241180627,2022-01-14 11:00:00,2375,24.83845006368293,1437,Customer 1437,19,Address 1437,3712.1659095755263,2023-03-13,0
324,325,0,Online,49.45731634253127,0.7269899136620447,2022-01-14 12:00:00,2920,47.84508341466206,1783,Customer 1783,31,Address 1783,9728.45350689531,2024-02-22,0
325,326,0,Food,94.55363187178202,0.3551479335481227,2022-01-14 13:00:00,2801,14.615120532256274,1695,Customer 1695,35,Address 1695,8553.03724422807,2023-11-26,0
326,327,0,Other,12.067869544491092,0.5369987811207021,2022-01-14 14:00:00,2679,60.68884239418577,1172,Customer 1172,26,Address 1172,3476.6825785674578,2022-06-21,0
327,328,0,Food,24.06076457273275,0.6319375532388383,2022-01-14 15:00:00,2606,61.232174778009686,1947,Customer 1947,22,Address 1947,5158.86049650554,2024-08-04,0
328,329,0,Food,59.29937764417035,0.9565005520133336,2022-01-14 16:00:00,2182,93.37250431864632,1086,Customer 1086,63,Address 1086,4190.332236711198,2022-03-27,0
329,330,1,Food,47.67133353601729,0.0665114211885339,2022-01-14 17:00:00,2838,95.76692181306092,1275,Customer 1275,23,Address 1275,7853.48731434184,2022-10-02,0
330,331,0,Other,34.97478548680935,0.7919936977724671,2022-01-14 18:00:00,2567,61.88904454076027,1657,Customer 1657,58,Address 1657,4754.221572747158,2023-10-19,0
331,332,1,Travel,28.35578214518485,0.2217574129478223,2022-01-14 19:00:00,2217,70.86740450604661,1624,Customer 1624,18,Address 1624,4741.807018877029,2023-09-16,0
332,333,1,Other,70.81285453080936,0.0127601291087956,2022-01-14 20:00:00,2211,70.95760928948519,1729,Customer 1729,29,Address 1729,8202.52650427615,2023-12-30,0
333,334,0,Other,51.916807419107215,0.9480732830039864,2022-01-14 21:00:00,2474,47.59519154883488,1300,Customer 1300,40,Address 1300,2446.8989581877204,2022-10-27,0
334,335,0,Online,94.06588628576188,0.4041609764191658,2022-01-14 22:00:00,2919,84.74839337828455,1311,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0
335,336,0,Retail,64.06478658704091,0.7985862568880285,2022-01-14 23:00:00,2899,64.2996060597047,1280,Customer 1280,60,Address 1280,8295.281557902284,2022-10-07,0
336,337,0,Other,53.56586867960771,0.148080122369467,2022-01-15 00:00:00,2169,59.06558827131725,1058,Customer 1058,50,Address 1058,5923.741950678233,2022-02-27,0
337,338,0,Travel,21.958819772538543,0.0749136948288784,2022-01-15 01:00:00,2346,59.40095528433461,1724,Customer 1724,32,Address 1724,8830.49151334518,2023-12-25,0
338,339,0,Travel,81.11241003559783,0.3973709630787997,2022-01-15 02:00:00,2081,26.18399976018048,1067,Customer 1067,36,Address 1067,1555.7402540205333,2022-03-08,0
339,340,0,Other,55.87043537190193,0.4931273104496825,2022-01-15 03:00:00,2089,69.1723428057365,1438,Customer 1438,53,Address 1438,1779.9867179354387,2023-03-14,0
340,341,0,Food,48.30064943325625,0.701630082157656,2022-01-15 04:00:00,2215,60.74497628008697,1531,Customer 1531,29,Address 1531,3163.588349598883,2023-06-15,0
341,342,0,Retail,10.143338817560196,0.0533305034619242,2022-01-15 05:00:00,2847,60.98699494097934,1832,Customer 1832,47,Address 1832,8825.817318912592,2024-04-11,0
342,343,0,Other,39.32528732599576,0.8573620194529876,2022-01-15 06:00:00,2235,99.61607032247228,1382,Customer 1382,40,Address 1382,2896.257873108053,2023-01-17,0
343,344,0,Other,45.51139833022316,0.3375587054538276,2022-01-15 07:00:00,2238,84.49928399139073,1434,Customer 1434,19,Address 1434,1696.8778839206364,2023-03-10,0
344,345,0,Food,38.54509215572581,0.8582937624628676,2022-01-15 08:00:00,2363,37.87307960365036,1440,Customer 1440,23,Address 1440,3930.467974569421,2023-03-16,0
345,346,0,Food,75.64047375168997,0.6594189574982317,2022-01-15 09:00:00,2571,38.69316720496097,1157,Customer 1157,60,Address 1157,8479.723197096315,2022-06-06,1
346,347,0,Other,55.28799945162703,0.982233144189468,2022-01-15 10:00:00,2382,45.02844839488476,1328,Customer 1328,62,Address 1328,4443.037377459592,2022-11-24,0
347,348,0,Online,76.78513201977871,0.1976974189811654,2022-01-15 11:00:00,2371,66.4761842492444,1957,Customer 1957,57,Address 1957,1547.0545755760388,2024-08-14,0
348,349,0,Online,54.42464188670317,0.1012959291600077,2022-01-15 12:00:00,2813,74.41312191791293,1033,Customer 1033,50,Address 1033,2042.69235205651,2022-02-02,0
349,350,0,Online,81.38910741573,0.1252676286090109,2022-01-15 13:00:00,2836,43.45501371682296,1615,Customer 1615,28,Address 1615,9447.919780990504,2023-09-07,0
350,351,0,Food,76.11121319258898,0.6250968090329804,2022-01-15 14:00:00,2697,28.343420494036856,1286,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0
351,352,0,Food,70.42955478894876,0.1457623571613654,2022-01-15 15:00:00,2762,70.0043034747928,1152,Customer 1152,55,Address 1152,7273.982375653035,2022-06-01,0
352,353,0,Other,49.05614324658684,0.0345541173441893,2022-01-15 16:00:00,2051,89.08776661986285,1137,Customer 1137,52,Address 1137,4843.333768944447,2022-05-17,0
353,354,0,Travel,24.820314458083818,0.6253730433627112,2022-01-15 17:00:00,2208,66.08579500983927,1176,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0
354,355,0,Retail,70.79176647757191,0.5964349376833589,2022-01-15 18:00:00,2661,76.34999350541855,1281,Customer 1281,33,Address 1281,3183.466494213557,2022-10-08,0
355,356,0,Online,32.22567447496344,0.2471082532989105,2022-01-15 19:00:00,2862,60.30707463914428,1788,Customer 1788,27,Address 1788,4384.800511892174,2024-02-27,0
356,357,0,Travel,50.06525560315955,0.2007972409097866,2022-01-15 20:00:00,2429,33.61255713368315,1048,Customer 1048,49,Address 1048,8077.87841230679,2022-02-17,0
357,358,0,Food,50.13305863195163,0.1206256230589088,2022-01-15 21:00:00,2897,41.6707105414218,1073,Customer 1073,56,Address 1073,2392.9224118361144,2022-03-14,0
358,359,0,Travel,46.65509369277571,0.2317961719565775,2022-01-15 22:00:00,2859,47.12640903265764,1572,Customer 1572,47,Address 1572,2067.485107928368,2023-07-26,0
359,360,0,Online,16.47168996025796,0.2031701732377904,2022-01-15 23:00:00,2534,41.70586082062327,1264,Customer 1264,23,Address 1264,6025.002661070012,2022-09-21,0
360,361,0,Travel,76.53717232554115,0.3558289373794184,2022-01-16 00:00:00,2094,42.32811860407804,1864,Customer 1864,50,Address 1864,2546.7251962058235,2024-05-13,0
361,362,0,Food,30.772897574209527,0.5059911088157398,2022-01-16 01:00:00,2271,71.7368591339746,1285,Customer 1285,47,Address 1285,6040.584196953391,2022-10-12,0
362,363,0,Online,40.85281886146893,0.4523257975361026,2022-01-16 02:00:00,2287,72.73147248409899,1602,Customer 1602,40,Address 1602,3812.531832449845,2023-08-25,0
363,364,1,Travel,78.34675383654434,0.8304072019778352,2022-01-16 03:00:00,2929,61.1365320200304,1424,Customer 1424,37,Address 1424,4344.549864306991,2023-02-28,0
364,365,0,Travel,81.51690624537433,0.2389827192029654,2022-01-16 04:00:00,2103,40.658978551453465,1214,Customer 1214,42,Address 1214,6807.184597663554,2022-08-02,0
365,366,0,Other,80.29202973692207,0.6574015327292173,2022-01-16 05:00:00,2597,38.31991504407297,1682,Customer 1682,39,Address 1682,8191.3595726453905,2023-11-13,0
366,367,0,Travel,66.11186189624263,0.8735608699390411,2022-01-16 06:00:00,2279,67.84335713396852,1777,Customer 1777,54,Address 1777,7409.497597151173,2024-02-16,0
367,368,0,Online,24.225467946636424,0.8904604827989656,2022-01-16 07:00:00,2221,39.31159079569777,1272,Customer 1272,48,Address 1272,5815.458023742309,2022-09-29,0
368,369,0,Online,20.702028708496577,0.9141230022181618,2022-01-16 08:00:00,2533,70.5201057693231,1427,Customer 1427,37,Address 1427,6728.011182922345,2023-03-03,0
369,370,0,Other,91.15475103388754,0.1124166383578301,2022-01-16 09:00:00,2562,81.39167697229831,1159,Customer 1159,54,Address 1159,5766.570781258057,2022-06-08,0
370,371,0,Other,50.12328348996043,0.8685587035542267,2022-01-16 10:00:00,2262,41.02830654379494,1339,Customer 1339,53,Address 1339,7374.113944470907,2022-12-05,0
371,372,0,Other,66.69191083460314,0.1378371338847532,2022-01-16 11:00:00,2193,63.45304123221416,1855,Customer 1855,56,Address 1855,3104.726105653679,2024-05-04,0
372,373,0,Other,77.0163722859036,0.5466640066642461,2022-01-16 12:00:00,2923,71.95418453277574,1825,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0
373,374,0,Travel,88.1879998273516,0.5092080013671066,2022-01-16 13:00:00,2978,74.94314154163287,1967,Customer 1967,21,Address 1967,1188.9529915815351,2024-08-24,0
374,375,0,Retail,49.654678943224354,0.4006211268586439,2022-01-16 14:00:00,2497,29.137192085767744,1914,Customer 1914,18,Address 1914,6131.253862602764,2024-07-02,0
375,376,0,Food,13.28764210371413,0.4110693200572858,2022-01-16 15:00:00,2645,30.412437389916438,1311,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0
376,377,0,Online,79.80653967411521,0.6580933392057444,2022-01-16 16:00:00,2175,94.34946872070527,1416,Customer 1416,21,Address 1416,9375.112085436744,2023-02-20,0
377,378,0,Food,43.597486396286506,0.3731622790520421,2022-01-16 17:00:00,2477,25.562897726593995,1586,Customer 1586,40,Address 1586,4726.937230596973,2023-08-09,0
378,379,0,Online,50.65348135200409,0.5256057278248182,2022-01-16 18:00:00,2412,95.69370268467728,1482,Customer 1482,26,Address 1482,2076.8077958585536,2023-04-27,0
379,380,0,Other,20.487632435112,0.6095947677499761,2022-01-16 19:00:00,2617,35.73345140902997,1400,Customer 1400,60,Address 1400,8314.951074449971,2023-02-04,0
380,381,0,Online,29.464748047988685,0.8882806622102359,2022-01-16 20:00:00,2767,60.52724778740764,1764,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0
381,382,0,Food,78.81163469564767,0.4077261993297481,2022-01-16 21:00:00,2941,16.55367815863712,1397,Customer 1397,35,Address 1397,9060.932373148074,2023-02-01,0
382,383,0,Other,47.17712118879283,0.3316617184053101,2022-01-16 22:00:00,2862,27.254337830091647,1423,Customer 1423,40,Address 1423,7025.452026763664,2023-02-27,0
383,384,0,Other,96.6389149336172,0.3798793049355229,2022-01-16 23:00:00,2635,31.80425218452422,1516,Customer 1516,41,Address 1516,8658.737447150934,2023-05-31,0
384,385,0,Online,49.53962600618495,0.6710949995552724,2022-01-17 00:00:00,2265,55.76476528750271,1180,Customer 1180,59,Address 1180,8645.383185655746,2022-06-29,0
385,386,0,Food,77.12273560023978,0.2029273666653296,2022-01-17 01:00:00,2814,72.91097613446743,1750,Customer 1750,36,Address 1750,8128.690436376383,2024-01-20,0
386,387,0,Retail,98.86850261177064,0.3369032333058752,2022-01-17 02:00:00,2188,71.02737815902991,1836,Customer 1836,47,Address 1836,4018.773274033155,2024-04-15,0
387,388,0,Travel,75.98942995326075,0.4087914562083208,2022-01-17 03:00:00,2817,25.85006970131933,1433,Customer 1433,55,Address 1433,6991.289066546222,2023-03-09,0
388,389,0,Travel,34.18003279084542,0.3017852440059573,2022-01-17 04:00:00,2399,94.52284775775556,1645,Customer 1645,60,Address 1645,2989.523513506344,2023-10-07,0
389,390,0,Other,93.19802228295498,0.7009297040106874,2022-01-17 05:00:00,2548,71.88748429042212,1108,Customer 1108,33,Address 1108,7794.946321991311,2022-04-18,0
390,391,0,Food,39.08024183730484,0.6472340686647303,2022-01-17 06:00:00,2781,60.77755146349649,1653,Customer 1653,49,Address 1653,7118.115328388019,2023-10-15,0
391,392,0,Online,93.74254728773693,0.758218468358575,2022-01-17 07:00:00,2694,83.56995599613906,1995,Customer 1995,38,Address 1995,2240.517799293388,2024-09-21,0
392,393,0,Retail,85.51239290310919,0.5825710700212284,2022-01-17 08:00:00,2479,36.838900427625575,1062,Customer 1062,39,Address 1062,8955.195409522166,2022-03-03,0
393,394,0,Food,29.309316594422505,0.3111348930426981,2022-01-17 09:00:00,2778,30.505413673611777,1802,Customer 1802,23,Address 1802,6791.878055912904,2024-03-12,0
394,395,0,Other,21.95823269228834,0.0051582175451717,2022-01-17 10:00:00,2370,15.699212220552296,1723,Customer 1723,22,Address 1723,3437.6970574467227,2023-12-24,0
395,396,0,Food,54.49466257076344,0.8742499637987547,2022-01-17 11:00:00,2942,97.54709538756718,1146,Customer 1146,23,Address 1146,4750.725054794199,2022-05-26,0
396,397,0,Food,90.38738784904037,0.8473010398309025,2022-01-17 12:00:00,2880,28.914617957341772,1150,Customer 1150,52,Address 1150,7476.989180248455,2022-05-30,0
397,398,0,Online,35.656275622613975,0.4686762984940886,2022-01-17 13:00:00,2907,40.36412587140183,1244,Customer 1244,46,Address 1244,8723.861426511972,2022-09-01,0
398,399,0,Retail,53.71305743046974,0.7783585841491674,2022-01-17 14:00:00,2359,71.44717321901103,1807,Customer 1807,59,Address 1807,9618.239692586712,2024-03-17,0
399,400,0,Travel,12.078964200398689,0.6492773003309911,2022-01-17 15:00:00,2329,94.81678805829148,1345,Customer 1345,52,Address 1345,7264.807041213747,2022-12-11,0
400,401,0,Online,11.86989716253304,0.1610102850641417,2022-01-17 16:00:00,2933,73.49337233388856,1540,Customer 1540,34,Address 1540,7984.455061795056,2023-06-24,0
401,402,0,Other,64.46677075330743,0.868924936481251,2022-01-17 17:00:00,2968,60.43128926324833,1709,Customer 1709,42,Address 1709,4061.519363599025,2023-12-10,0
402,403,0,Retail,85.03298823557836,0.1298690814728298,2022-01-17 18:00:00,2955,23.412394540837305,1120,Customer 1120,47,Address 1120,7450.419004134611,2022-04-30,0
403,404,0,Travel,73.9220435199139,0.3912918746212878,2022-01-17 19:00:00,2755,60.60671051232616,1144,Customer 1144,40,Address 1144,8451.465531226357,2022-05-24,0
404,405,0,Other,54.94551194013814,0.4430814702677387,2022-01-17 20:00:00,2773,83.55191142615169,1578,Customer 1578,29,Address 1578,4571.53943970017,2023-08-01,0
405,406,0,Online,37.19806891189177,0.4128823199735548,2022-01-17 21:00:00,2449,16.358985768519588,1586,Customer 1586,40,Address 1586,4726.937230596973,2023-08-09,0
406,407,0,Online,46.3097495781524,0.3427835466170711,2022-01-17 22:00:00,2049,28.04993891463165,1943,Customer 1943,26,Address 1943,1418.3050062770094,2024-07-31,0
407,408,0,Food,93.33582376428096,0.93154552891716,2022-01-17 23:00:00,2288,83.24582001706487,1977,Customer 1977,40,Address 1977,3066.436106887358,2024-09-03,0
408,409,1,Retail,34.311791443000004,0.5852580309755736,2022-01-18 00:00:00,2592,12.826814822817395,1717,Customer 1717,51,Address 1717,5002.071361994263,2023-12-18,0
409,410,0,Other,84.20239258527035,0.1611616254570316,2022-01-18 01:00:00,2974,25.0084947085094,1350,Customer 1350,49,Address 1350,3431.9397182364382,2022-12-16,0
410,411,0,Food,61.27777287808618,0.5144737947345454,2022-01-18 02:00:00,2620,98.3970945564576,1530,Customer 1530,62,Address 1530,9391.394447653209,2023-06-14,0
411,412,0,Other,94.17463250759084,0.5284648108863889,2022-01-18 03:00:00,2703,86.78591683383922,1814,Customer 1814,28,Address 1814,6484.64781184804,2024-03-24,0
412,413,0,Retail,98.81986154027904,0.01410023789981,2022-01-18 04:00:00,2079,98.50040705533956,1208,Customer 1208,64,Address 1208,8321.692175664655,2022-07-27,0
413,414,0,Travel,98.46506212715911,0.0304469389906831,2022-01-18 05:00:00,2564,69.88048811693454,1214,Customer 1214,42,Address 1214,6807.184597663554,2022-08-02,0
414,415,0,Other,28.157020764165203,0.3647035788076702,2022-01-18 06:00:00,2272,58.78615442613221,1904,Customer 1904,36,Address 1904,4839.488862221655,2024-06-22,0
415,416,0,Food,55.21552027104936,0.828533445058327,2022-01-18 07:00:00,2028,76.9300755910293,1875,Customer 1875,56,Address 1875,6852.231767864815,2024-05-24,0
416,417,0,Food,10.057863646142923,0.6274631866940125,2022-01-18 08:00:00,2638,84.73217509479606,1480,Customer 1480,26,Address 1480,7269.75604357179,2023-04-25,0
417,418,0,Other,76.2766117703057,0.6267284710613488,2022-01-18 09:00:00,2994,14.19155734948768,1282,Customer 1282,39,Address 1282,7308.69730189397,2022-10-09,0
418,419,0,Retail,66.2294875840379,0.1949825658110274,2022-01-18 10:00:00,2356,41.354180924006975,1109,Customer 1109,63,Address 1109,8085.065244586696,2022-04-19,0
419,420,0,Retail,38.9607820625247,0.0069085722737294,2022-01-18 11:00:00,2997,79.33627628450796,1304,Customer 1304,62,Address 1304,9631.517578499512,2022-10-31,0
420,421,0,Travel,59.356758088435065,0.1718558466600286,2022-01-18 12:00:00,2476,26.24046796545926,1906,Customer 1906,47,Address 1906,8161.509839907068,2024-06-24,0
421,422,0,Travel,70.78871654649292,0.0094157837887031,2022-01-18 13:00:00,2547,66.95973903298082,1218,Customer 1218,63,Address 1218,8922.535956808442,2022-08-06,0
422,423,0,Other,82.32764565165749,0.9615069742223832,2022-01-18 14:00:00,2533,17.825253318757426,1773,Customer 1773,24,Address 1773,1087.073831326731,2024-02-12,0
423,424,0,Retail,89.1055138692098,0.3375821275380801,2022-01-18 15:00:00,2708,65.62243454329231,1666,Customer 1666,36,Address 1666,9674.062164262285,2023-10-28,0
424,425,0,Online,33.55701585109611,0.5195159613350959,2022-01-18 16:00:00,2325,52.91248936316756,1708,Customer 1708,30,Address 1708,2877.527130943666,2023-12-09,0
425,426,0,Online,17.4792547126216,0.5636475976544718,2022-01-18 17:00:00,2138,54.95473462280644,1389,Customer 1389,61,Address 1389,1815.8344067650537,2023-01-24,0
426,427,0,Travel,92.36977334658442,0.221038682624785,2022-01-18 18:00:00,2644,57.04065911383756,1026,Customer 1026,58,Address 1026,8091.736701622896,2022-01-26,0
427,428,0,Food,20.79480941546964,0.6339060442714397,2022-01-18 19:00:00,2369,11.567143945631798,1293,Customer 1293,51,Address 1293,3955.560715841445,2022-10-20,0
428,429,0,Other,79.88756388926207,0.3775572655238359,2022-01-18 20:00:00,2797,50.4900697444044,1518,Customer 1518,19,Address 1518,1512.263352658831,2023-06-02,0
429,430,0,Retail,77.48594613374806,0.0969676580796811,2022-01-18 21:00:00,2004,26.73357583443433,1167,Customer 1167,33,Address 1167,4121.316624748486,2022-06-16,0
430,431,0,Online,56.42352713106991,0.668503877155413,2022-01-18 22:00:00,2099,70.34986000122497,1713,Customer 1713,57,Address 1713,6676.1352986076445,2023-12-14,1
431,432,0,Retail,15.163433260690956,0.044166624020332,2022-01-18 23:00:00,2635,82.1111607613807,1972,Customer 1972,39,Address 1972,6552.817252915446,2024-08-29,0
432,433,0,Retail,66.28975654227833,0.2401035523725546,2022-01-19 00:00:00,2286,26.719047821992245,1213,Customer 1213,23,Address 1213,2478.8342993715314,2022-08-01,0
433,434,0,Online,60.814902227196114,0.974277996904349,2022-01-19 01:00:00,2362,31.736387333577436,1571,Customer 1571,24,Address 1571,9122.326240080129,2023-07-25,0
434,435,0,Other,57.753818183479325,0.4812591323208441,2022-01-19 02:00:00,2360,23.73086258823552,1886,Customer 1886,37,Address 1886,9467.31225148779,2024-06-04,0
435,436,0,Travel,88.25312681234051,0.7285287577126686,2022-01-19 03:00:00,2784,44.49934478211936,1658,Customer 1658,44,Address 1658,6506.933648420445,2023-10-20,0
436,437,0,Retail,13.179436933907718,0.8830880059666149,2022-01-19 04:00:00,2888,20.32425877023761,1155,Customer 1155,61,Address 1155,4698.084283636987,2022-06-04,0
437,438,1,Food,79.49662316110677,0.6005404852186255,2022-01-19 05:00:00,2675,38.41693891133238,1190,Customer 1190,24,Address 1190,8351.891276695285,2022-07-09,0
438,439,0,Food,35.00140428242311,0.5237677146618158,2022-01-19 06:00:00,2113,90.96302095740636,1190,Customer 1190,24,Address 1190,8351.891276695285,2022-07-09,0
439,440,0,Food,87.64706513485294,0.281835867113636,2022-01-19 07:00:00,2760,86.5937053715803,1175,Customer 1175,26,Address 1175,5113.282346727997,2022-06-24,0
440,441,0,Online,94.52720429262942,0.8726630093340163,2022-01-19 08:00:00,2204,59.292725283190485,1376,Customer 1376,53,Address 1376,5745.127918765053,2023-01-11,0
441,442,0,Other,91.34460458205795,0.386953239126781,2022-01-19 09:00:00,2398,92.38660636515849,1330,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1
442,443,0,Food,97.04398304186093,0.338016679808673,2022-01-19 10:00:00,2275,48.00091682800642,1018,Customer 1018,28,Address 1018,2727.830524924492,2022-01-18,0
443,444,0,Retail,35.906013786922166,0.8195610642467348,2022-01-19 11:00:00,2539,76.41250123375404,1512,Customer 1512,64,Address 1512,7327.564000233736,2023-05-27,0
444,445,0,Retail,55.91742368489551,0.2337893882020584,2022-01-19 12:00:00,2717,12.79231871756009,1704,Customer 1704,23,Address 1704,1670.4930903743175,2023-12-05,0
445,446,0,Other,86.8363757086116,0.3686420002198971,2022-01-19 13:00:00,2706,21.93791661410581,1059,Customer 1059,42,Address 1059,4450.429068562766,2022-02-28,0
446,447,0,Online,33.6914080147524,0.7210381867523538,2022-01-19 14:00:00,2409,73.16714728850143,1608,Customer 1608,28,Address 1608,4084.721807054024,2023-08-31,0
447,448,0,Online,59.631169460802525,0.0469248431029969,2022-01-19 15:00:00,2079,62.874333971672,1240,Customer 1240,43,Address 1240,1883.4867347636705,2022-08-28,0
448,449,0,Retail,68.98309529639025,0.8766561963606543,2022-01-19 16:00:00,2597,12.95472549914229,1358,Customer 1358,51,Address 1358,7039.2748357039445,2022-12-24,0
449,450,0,Other,85.08506109754073,0.5258094625332785,2022-01-19 17:00:00,2184,11.167088142720043,1004,Customer 1004,30,Address 1004,3101.509133840253,2022-01-04,0
450,451,0,Food,55.72748196444231,0.8466362648355847,2022-01-19 18:00:00,2324,76.89786951844191,1902,Customer 1902,35,Address 1902,6370.257414195333,2024-06-20,0
451,452,0,Online,52.93669296798137,0.7841076684132207,2022-01-19 19:00:00,2826,63.342656568436645,1775,Customer 1775,45,Address 1775,1770.7471891361597,2024-02-14,0
452,453,0,Other,52.4160660929501,0.9348507665803928,2022-01-19 20:00:00,2893,62.90008313642736,1927,Customer 1927,44,Address 1927,9151.596943695971,2024-07-15,0
453,454,0,Retail,63.639157092267126,0.8019799729662566,2022-01-19 21:00:00,2371,82.94038053812939,1255,Customer 1255,32,Address 1255,5672.324719130025,2022-09-12,0
454,455,0,Food,17.641142317760245,0.9338780219683108,2022-01-19 22:00:00,2981,58.10792253138713,1827,Customer 1827,21,Address 1827,4559.447920551074,2024-04-06,0
455,456,0,Retail,13.352825271576574,0.0314172736699124,2022-01-19 23:00:00,2645,10.58886273242011,1191,Customer 1191,60,Address 1191,5413.974090650807,2022-07-10,0
456,457,0,Online,47.84000801700508,0.071081058330728,2022-01-20 00:00:00,2060,73.61390202453833,1266,Customer 1266,50,Address 1266,1773.8085062866285,2022-09-23,0
457,458,0,Retail,12.811154127567958,0.931140005866545,2022-01-20 01:00:00,2625,35.290104499573374,1786,Customer 1786,50,Address 1786,1656.961894267556,2024-02-25,0
458,459,0,Travel,60.05883679842616,0.3161546261299969,2022-01-20 02:00:00,2850,40.22710518557125,1024,Customer 1024,40,Address 1024,1795.3282266181373,2022-01-24,0
459,460,0,Retail,23.3046139889796,0.4147382952388698,2022-01-20 03:00:00,2019,83.69207703681916,1417,Customer 1417,30,Address 1417,1735.145764061658,2023-02-21,0
460,461,0,Food,57.62801474687827,0.4154593404725986,2022-01-20 04:00:00,2374,27.578224851691395,1283,Customer 1283,63,Address 1283,9408.482074265525,2022-10-10,0
461,462,0,Food,44.4946875885166,0.2487087567939133,2022-01-20 05:00:00,2630,53.23106554463996,1462,Customer 1462,30,Address 1462,9035.123330226636,2023-04-07,0
462,463,0,Food,71.39490628695674,0.2480703985398326,2022-01-20 06:00:00,2984,44.86059945676822,1623,Customer 1623,34,Address 1623,2341.7106823841923,2023-09-15,0
463,464,0,Travel,55.76670588526584,0.2239728305610212,2022-01-20 07:00:00,2225,15.721131427539593,1615,Customer 1615,28,Address 1615,9447.919780990504,2023-09-07,0
464,465,0,Retail,58.74144774641283,0.7598616632848315,2022-01-20 08:00:00,2380,96.77041059859228,1488,Customer 1488,31,Address 1488,6215.272749963036,2023-05-03,0
465,466,0,Food,77.05180171622311,0.4376424171959825,2022-01-20 09:00:00,2178,88.22726088325255,1144,Customer 1144,40,Address 1144,8451.465531226357,2022-05-24,0
466,467,0,Other,13.272450742726177,0.8107127683094543,2022-01-20 10:00:00,2533,39.62535994411866,1979,Customer 1979,20,Address 1979,8722.686489131847,2024-09-05,0
467,468,0,Retail,96.0326567388867,0.3267347500625877,2022-01-20 11:00:00,2468,91.1696888971712,1008,Customer 1008,21,Address 1008,8303.773585052018,2022-01-08,0
468,469,0,Travel,44.707442062607065,0.772037324050903,2022-01-20 12:00:00,2544,62.87616987614589,1497,Customer 1497,43,Address 1497,5271.417002663421,2023-05-12,0
469,470,0,Food,91.2480973104991,0.953843575921074,2022-01-20 13:00:00,2875,47.28406366967809,1702,Customer 1702,32,Address 1702,4756.907985455394,2023-12-03,0
470,471,0,Travel,49.03884567172364,0.1589909742837219,2022-01-20 14:00:00,2629,57.86820257846373,1696,Customer 1696,22,Address 1696,6165.705182432255,2023-11-27,0
471,472,0,Travel,26.20528237108092,0.8002727183113773,2022-01-20 15:00:00,2323,19.423373683323028,1969,Customer 1969,43,Address 1969,7004.948613453739,2024-08-26,0
472,473,0,Food,53.3480982900664,0.8069519363247476,2022-01-20 16:00:00,2874,54.46741969722593,1807,Customer 1807,59,Address 1807,9618.239692586712,2024-03-17,0
473,474,0,Food,42.845963719216265,0.2191924442418531,2022-01-20 17:00:00,2519,47.2247769165285,1124,Customer 1124,45,Address 1124,6746.988789784419,2022-05-04,0
474,475,0,Other,87.58507248999499,0.3483601080693872,2022-01-20 18:00:00,2672,64.7020765138534,1912,Customer 1912,45,Address 1912,9262.124940491196,2024-06-30,0
475,476,0,Online,75.82077035751816,0.1169527989236673,2022-01-20 19:00:00,2976,54.66513489536387,1315,Customer 1315,51,Address 1315,3432.0462856822232,2022-11-11,0
476,477,0,Travel,24.96992408493694,0.0714675533163863,2022-01-20 20:00:00,2711,93.94593260347892,1357,Customer 1357,45,Address 1357,9999.776238940984,2022-12-23,0
477,478,0,Food,73.92469444366051,0.4035191003752475,2022-01-20 21:00:00,2154,69.7694462534096,1851,Customer 1851,21,Address 1851,3527.228702949211,2024-04-30,0
478,479,0,Food,98.07924918264038,0.61037694535367,2022-01-20 22:00:00,2597,40.104020200685696,1202,Customer 1202,52,Address 1202,3143.9314064704977,2022-07-21,0
479,480,0,Online,76.64636022941446,0.5808139778976218,2022-01-20 23:00:00,2165,60.89811247736398,1834,Customer 1834,41,Address 1834,7732.401836922855,2024-04-13,0
480,481,0,Online,48.91908225486959,0.4932231842612283,2022-01-21 00:00:00,2355,44.37900942452836,1944,Customer 1944,51,Address 1944,2462.046546141992,2024-08-01,0
481,482,0,Food,98.51810619237244,0.7061402300427333,2022-01-21 01:00:00,2584,70.04776805143774,1573,Customer 1573,35,Address 1573,8400.252361437635,2023-07-27,1
482,483,0,Retail,75.55592369606184,0.5215151917824524,2022-01-21 02:00:00,2766,36.97154016926994,1943,Customer 1943,26,Address 1943,1418.3050062770094,2024-07-31,0
483,484,0,Travel,18.228977090203863,0.5399504949598766,2022-01-21 03:00:00,2136,12.787029418188828,1219,Customer 1219,23,Address 1219,7649.649301190314,2022-08-07,0
484,485,0,Other,43.9710792610713,0.0431398897688446,2022-01-21 04:00:00,2111,58.70630745788713,1223,Customer 1223,20,Address 1223,8213.34489132453,2022-08-11,0
